cumulation_rewards_array_d
689.9653517685753
297.0779642957236
300.8102052841004
689.987472141556
689.9228685323153
298.19716063891934
688.2885794489454
299.5000425630426
691.3213403732636
689.8679680073398
690.0048459122646
690.0107807087571
298.24406414007547
689.8214090817252
298.26310139206834
690.0108470071492
689.7946101335168
299.5870609174349
298.1819973724435
298.34580225182253
689.8747756848024
689.8050473856359
688.3115152887996
689.8561442739136
299.5060629468388
298.2801263561839
689.9776633721041
689.8558249356255
299.4911101687903
298.2876292698614
689.8462828318493
688.2985460383776
298.24512498171526
299.4729974677717
298.2344229119017
690.0158378785133
297.08342279753566
691.4652246305707
298.24175956994867
689.8716989155812
691.4627783730737
691.349787616624
692.8306358001339
691.4049350972725
693.0904265741947
298.15970387444526
689.8367709443828
690.0008572474039
689.993931975897
688.351832019318
298.2817191843442
690.0128857080055
298.35694019063396
689.8747798497981
299.5089473600947
689.9303731235445
692.9761922491028
299.55662426434503
689.9606570744941
690.0311465035447
690.0043763904563
300.7696852566294
298.216614366744
690.0331840933443
689.7653746366246
694.6936349297024
299.59764502138097
689.989800934811
688.3330823135784
299.5711814461555
299.5747478457418
689.8767079898458
296.87946843197557
689.992405684516
299.4524235462586
299.4763734184513
688.3028934814716
688.249881210891
689.9213540222675
693.1334353416562
691.5083649479774
299.4973203837235
298.2122865625737
689.935296647793
297.08569287362764
297.02598568770446
690.026256119705
689.8250441439112
689.7340058892787
690.0228626243895
694.4984353179832
689.9145328751478
298.1873261714621
298.2805674015145
299.45701521232195
689.9551707146292
688.3083846899347
688.3174110844301
300.8311100154304
298.18163420107464
689.9164889448479
688.3768568095846
689.8902290679496
688.3561515548748
298.30453984186687
689.9585037391823
298.2259412427822
689.8155218041459
298.156671932158
298.19666834239
689.8284876279928
298.31602754737236
690.0164709867065
689.9539629003968
689.8538591077821
690.0117154902597
689.7877793177871
689.8606647994765
688.3084196521422
295.6908836871939
299.5509161516508
298.28172513779833
299.60902457460367
690.0191051839186
690.0019857743275
689.8490409183057
298.3416678671631
296.98375869017514
690.0233085627264
689.8990778468225
689.9292247248227
689.8504514287755
690.0250420471757
693.1108258058473
690.0208622441651
688.4792971121468
689.9815390515911
689.803574365612
689.9566276686318
299.60551333125574
689.9424415151441
296.95251445730946
688.3224729182994
299.48560158350904
689.9318928966152
689.8164500402371
689.9867945372713
299.6089393661646
688.328376232221
299.57211079059454
299.5226102451857
689.9328454148721
298.32821093244075
690.0119792098136
689.8867298778413
690.0192895570872
689.9523672581915
299.56937322598145
689.8534002796551
689.8073005306894
689.9144376851042
298.19106369802626
299.59078815424203
299.6045223291669
298.2520590774454
691.4165569172337
689.9657511003765
299.61221558385813
299.52842224037937
689.977284817023
688.5062259228839
298.1842707708436
298.20395382597326
693.1165284503289
689.9499522686342
689.9919899488282
298.3519119329537
299.5863864494147
688.4499941944855
689.7854080128623
689.8022745511344
689.9999207657514
689.9231342791863
688.2553223672921
689.8888558134162
298.29791934573865
299.4550239737188
689.9192947779078
691.4986111780997
298.2071788267604
299.6177668241781
691.3351183974536
688.2722833396693
299.51198271463664
688.4461038971807
691.4202239113959
689.8714864486734
689.7767854166923
689.9837621665203
689.7504530104203
689.8393972604676
688.3187224802808
296.9033359358448
298.2796111924666
298.2667052166742
298.34974275880063
689.8478842784377
689.9358876639451
689.808672377227
299.4506300149651
689.738500278707
299.5516638801563
299.54614801357314
688.3559102967098
300.7758771004786
298.2513033495654
689.9797374248508
298.29007352047853
298.2489005972598
689.8663408835728
689.9235301989172
689.9892532987164
691.3612864222661
689.8619143168396
688.4245253605848
296.9362352405079
691.2953142387998
299.53866813974383
689.9001036351897
690.0123832323653
689.7955064243863
690.017419641103
691.2828306877668
299.6219132098098
298.2695242888596
299.50128506196853
299.4809620558068
299.5642239686546
298.2957912021275
690.0328782563147
300.8783905427628
296.8987170141282
300.8615593520604
298.33301991731395
298.3352967752065
689.8036806504728
297.02983999448026
691.4454713542307
299.52808599934775
689.8323258863608
296.9995978209441
689.8648224972115
688.3317415854768
299.5392774314192
689.9947680485982
688.2932849019231
296.9573909077118
691.4057206140443
691.5290033938772
689.94652783996
689.8131305491763
299.57095318020174
299.60601742486995
689.9831913657133
299.6181262704213
298.2874562585049
300.86731983474664
688.4750041369775
691.5718968106166
690.0150060105311
299.5690837576542
691.2231919408507
689.7988342118251
299.51603261150206
690.0165695406071
690.0108670475352
298.3244085702283
689.948094740379
298.25701731430297
299.6041397544233
691.3294684944968
299.5326281596793
298.2237563081785
689.7696827112858
296.8874705121205
689.9950845800654
694.5171594240516
688.4510061602288
690.0187157278395
689.8486942226376
689.7930345087286
296.94280787419456
693.0668417784358
688.3213795356005
690.0314199287302
296.9047185079324
690.0161654900667
298.1987562535245
689.9108310281438
299.461379027287
692.9796544614402
688.4939250190436
298.33773557895745
691.5130533041151
690.0282109686749
691.3836265079584
298.2341216329389
300.7854422154168
688.2783498039881
299.5740733458467
693.0030550808883
688.4444452847545
689.8392881445369
299.5924842128076
689.8692935021211
688.4371292189671
688.3878651052125
691.4596288381068
691.5562552591135
693.0647209186404
689.9684014754753
691.5311558862365
299.5203260314564
298.169402149234
688.3432869211199
299.6012633617565
688.4836380963712
299.47176757414763
689.9947490876988
299.47534037844804
689.879511122763
689.8440260749762
689.8127406221427
691.435331208226
689.8911348813417
691.3042427784384
691.5535044521065
689.8166908218469
299.4986423197782
299.5937837979804
691.4916591069248
298.2246608211141
298.33009844044875
689.9918642360817
689.7520922553216
298.24526930571443
690.0212041845637
690.0028808363888
298.2854921864015
691.4381734956021
691.3918091012514
298.34703441599163
299.52439014441137
688.3205288321195
689.9769251604314
691.3416032569291
691.4445146883489
299.484676119777
691.3761488379122
299.59293854762956
690.0201588864337
298.19681444062195
689.8171573986757
296.88621379699714
693.0109558811531
691.475757158976
299.5104863567738
296.9705962338788
694.6772149378575
299.5034995991496
689.904376879102
688.3037485012511
690.0093604160428
692.9574869596138
689.8513022459523
296.95041674464403
689.842004741202
299.6057481250524
688.3376263763034
298.2080734624532
299.4721419174165
693.118591701728
299.62744685133913
690.012055550345
689.8847096771717
295.6602366823282
688.4651669801082
692.9720008592253
689.9914716726387
689.7939534774825
