cumulation_rewards_array_p
689.8440511748199
690.034776038767
299.4702900539377
689.8779283150329
688.3119807134625
690.0294200572961
689.8449930712886
690.0380145886074
689.9111397492408
299.50588299409713
298.1882024439076
689.9278012358628
690.0451982708448
690.0333113673612
689.9281118191706
690.0392339463413
689.9897701967396
691.5506274640652
689.9254490017656
298.186509592686
299.51007071479364
299.54333855158455
689.9165978847785
299.54046098874954
690.0354875281735
299.50715936572516
693.165626742616
688.4064396887233
690.0217748682788
689.9283029578859
689.9284242167428
299.6101191948634
689.8705848724384
689.9990491893237
689.9246850974034
690.0272424768149
298.2018428361943
690.0321121401219
689.8669915034271
690.0269500618964
689.9942687891432
690.0470331071269
691.6122865193607
689.8481877378779
299.50984283659744
689.8449590188062
688.2945446084465
689.993712931776
690.0472634450939
690.04891863551
688.3974035030282
690.0302248374242
689.9324015402874
690.0399910010851
688.3220418143809
298.1883714486376
298.1864756847194
689.9890268687222
688.3199083509503
689.8493377852735
689.8767407498917
299.50708041823
691.5957720413529
689.8728071199877
689.8713130983741
688.3088943829958
690.0504915770912
299.51031239863937
688.3149857784343
299.51502913014923
299.508832040863
298.22435845282655
298.2235961033406
690.0250689111422
690.0380349266022
299.52029989666073
688.4743301756548
299.5440773945705
298.2302280638594
689.8881780245533
298.22330487798985
688.2932924808434
298.2230804058949
690.0215148606876
689.925705789525
689.9977299739655
691.5988765321944
689.9342516904021
693.1001624271071
299.483297426927
689.871427012697
690.0319866412539
690.036925920133
689.9253846127657
690.035255903427
690.0347585169561
298.2315859518717
299.5217383611717
690.0325752327454
689.8625643685974
299.5097805395771
299.51098748623326
690.0391657969134
690.0522328552413
689.9468762107331
298.2307865705988
299.51668977506256
690.0397209834581
688.3942623122516
689.9375475437537
689.8896236343569
298.20625583116225
690.0097220539066
299.5203352402835
299.5061005530874
298.23061607271546
688.3191287229292
689.9055874508655
689.9229373548019
690.032137632668
690.0053104773644
688.310515752035
690.0401392432419
689.8547544965887
690.0224558184967
688.3156197860426
690.0502305745212
689.9970243858072
299.5142625287319
688.3200033407082
688.4647889254857
689.8575927043416
298.2024748006034
689.9569316964137
688.4993014107328
689.985315349818
688.3045552105388
690.0402747989268
690.029445713635
689.9043082358968
298.1896779899435
298.24534649348453
688.4676671242262
690.028290267782
299.5180887628336
690.0223933492362
688.3566207577279
689.8612927965797
299.6116416008002
299.4836892591169
299.5288743031415
688.3149021756036
690.034482339005
298.18659019514143
689.931578166993
299.54205199421733
690.0393671977093
689.8428218723559
690.030964330942
688.3213670250146
299.5901128953
298.1844179183112
688.285260184546
689.9980618419722
690.0365303994882
688.4722173667711
689.8452539971182
688.3172136923051
299.5424626009388
299.5079615112035
299.511586230707
690.0202135636243
690.0319818502529
299.60986182760007
690.0381162998235
689.8673702127842
689.9956229027184
299.50652274326836
299.50467158774717
693.1453829301237
689.8469239121707
690.0351571755423
299.51700707587787
690.0259206688017
690.0308013282071
689.8602608882462
299.51012476933937
298.2239615200944
298.2259297918033
690.0298549650566
690.0332438580896
298.2447575731106
690.0479702916394
693.1356984572287
690.034681429988
688.321407604537
298.1879620848716
690.0336279435137
689.9412685737723
299.54496405970787
299.54220903534423
688.3995226172668
690.0337967517389
299.5130989731305
298.2063325689739
688.3059376025725
688.3237778694237
690.0309621230833
299.5090040479871
690.0311968096165
689.9847616796817
688.4132391853126
690.0509990453049
299.5101141172957
688.3782891049926
689.8208574413707
298.2836256679142
299.5069749998219
690.031250984719
299.51745204487133
689.9916646184325
690.034862008345
689.9384785496112
299.5040147868179
688.3899129160544
690.0351165013547
690.0314359511499
688.3243761809805
689.9600768532786
690.0460665485577
689.9999017067936
690.0291397254847
690.0350631846236
298.2021067878078
689.9883999392695
689.8498570728455
689.9499781993709
299.53003019860927
298.1841364775714
298.1887745562925
298.18737421880263
690.0333538077064
690.0365213946675
689.9355775459071
299.4835179468087
690.0487604645624
690.0359929051
689.9859495841541
690.0007302228827
689.8944673312445
298.25778762336734
299.54231164839473
689.9257644724746
299.50799968860156
688.3209929790011
690.0523570096408
298.2537595892142
689.919981355928
298.24488225900313
689.9929142410829
689.9264234857436
299.50842244441566
298.2536463842936
298.24772308143497
689.9904578564939
690.0479172411694
690.0444620772707
689.9156063118016
689.8795899373931
688.4688191659848
689.8572902933442
690.0363337572234
688.3379603069299
688.2963272875936
689.9397228445206
690.0340580896792
689.8617267486686
299.54177262556215
690.0406623194258
690.0498762791623
689.9983401917091
690.0325807925228
689.8646724933628
691.5781287025565
688.3111492376996
299.4836992390124
688.392829343506
689.9269787777482
298.22562183257577
689.8556244039466
299.5077188261926
689.8493006623453
691.6095456228662
690.0341639239512
688.3105101718824
689.9521441681219
689.947845653168
690.0403337388676
690.0222014239724
690.0411446898623
690.0373420281223
690.0353462820316
690.0137294726694
689.9345852703334
689.8941015118248
690.0410201520298
689.8829449189146
691.5784808829993
689.9303847990797
690.0497509050996
690.0349691349996
688.4611726326552
689.9562303689544
298.22295089219926
299.542286416745
689.9264438066385
690.0385008526829
688.3284938618515
299.5419913399321
689.9595559157278
298.22318880176016
690.0003774139278
299.5179466225476
298.23157351519336
690.0426810486188
688.3221292343028
299.5439448827082
689.9276246152326
688.3201753890971
689.9237228252734
688.4985711988029
689.9957391959446
690.0452398202065
298.24709740255946
690.039764210295
299.54194282550776
299.48375218264096
689.8556719294978
298.2240486941339
689.9359743286806
688.3955241969177
299.6117821211423
298.2256241607114
689.9191080784733
299.50578846511365
688.308960444658
299.51589174371856
298.2049449049626
688.3932036564024
689.9300872528149
688.3143081127715
688.3986675049741
690.0252007644075
688.3127206572493
689.8490193710121
689.934932487232
299.52949230728626
689.9596246727026
298.24515669443224
689.9541027768819
689.9187359440558
299.51550841590085
690.0045316388694
691.4180047268696
689.9163457773187
690.0228702610642
689.8502312303879
689.8891942287937
689.8419966280452
689.9933286683695
688.3026018655049
690.0391523358137
690.0354535590237
688.3277511664509
690.0400777223681
689.9875813538222
690.038369885389
690.0338150106994
689.993878765571
688.3950767307059
690.0346726439644
299.52945666969435
689.8726729566431
299.5401525903641
688.4693080154586
691.5480770125174
688.3106341068187
298.22365177235554
298.22460750507656
690.0252458843817
690.0046791166604
689.9267431892763
689.8658479634079
690.0400403039396
688.3183362850019
688.3922689778796
689.8571059765382
299.58970149885084
298.22542540139534
688.3664836549085
688.3248959906211
690.034794840037
690.0071093534507
299.5043245004787
690.0403577834434
688.3930826314626
298.1871132946166
689.8423599175496
690.042042880852
299.60950647976676
689.9954303138388
689.9910457729858
299.4831209426261
299.4832640740764
688.3069067548606
688.311049495329
689.8617056619416
688.4799220276982
688.3058579001893
689.9237176358827
690.0484849042252
693.0223613317387
690.0493090781162
690.0333854070929
689.995431855037
688.3964388012758
690.008465437838
690.0379608353605
298.18757341075155
690.0481296633088
689.8680027652628
298.18747039503666
689.9347410662025
689.9455924720402
689.9247623805
299.50835078592013
690.033413118728
690.0344931979371
689.938566887847
689.9990238479392
693.1503656332318
690.0003819828253
298.2254559476069
299.46775252606557
689.9478002809935
299.61116479869446
689.9965591557868
690.035761151025
690.0256485963947
690.0145509484204
688.3164567503787
689.9387464274987
689.9210001854063
690.0390770509895
690.0395684343632
688.3212004899932
689.9303883365136
298.20253427111436
298.203352537886
298.187498028552
690.0314118448669
688.3063992387846
689.9895858092224
689.9297812096497
688.322217424331
689.9909327472899
690.0282266100859
299.50655142596173
689.8462663406251
688.3929085254055
688.3220297959161
689.9969009431559
690.0515312081714
689.8498858215181
689.8605008870445
688.3925177261315
690.0467453956356
299.6107681253137
299.47984848424824
690.0468363421621
689.9010200594743
689.9299847332572
690.0345908596225
690.0204761947026
690.0384744281154
299.5435841875024
690.0437310014419
690.0536438570507
690.024829352729
688.3977150054099
299.48315053832977
690.0242549062028
693.1661314298774
689.9859732058603
690.0352596361862
299.5090731304211
299.51933729353254
689.8451978313724
690.0172569500751
688.3070480421168
689.8768377570547
298.24648993825394
689.942095026784
298.1873712949947
689.8777669798237
688.2898696399232
298.2251815947296
689.868858068266
689.9970071593849
688.3172275601498
688.4002117554593
299.5066437426611
690.0434869132998
690.0352122271522
688.4288110529374
689.9250757764047
299.5034682056441
690.0487103798164
690.0434837070391
298.187433335411
688.3262926544886
299.50976149245616
690.0310150986868
690.0272106658491
690.0317215742468
298.1872767950723
688.3086040820747
688.4694956913311
689.9218878028262
299.5109765700195
690.0466031152677
690.0321565451726
689.9347085239013
690.0223435914136
690.0014481373915
299.5047843547347
299.5437578930879
299.5421942300802
693.1326742167366
689.9045214291802
298.2319105053209
691.5933959046258
689.9382398543663
689.9441456256724
688.508216427831
690.0484345493433
298.20526572592433
689.9593559515752
688.2739015127174
690.0070954009506
298.22405296150214
689.9958204674936
689.9206923464441
688.3240160199152
690.0228327522344
691.5781994759444
689.8576615812248
298.22402581638266
689.8472505907974
690.033424398345
688.2852416397487
689.9954958707206
689.9956074414921
690.0015211082066
299.506995210868
688.2807826544815
689.9276769664215
688.3932060305159
299.5090875057347
689.8425785046643
691.3668777248386
690.0298850248404
689.9334362987306
689.961996272586
689.8627701134602
690.0468753952391
299.5062752257549
689.9266734728645
689.991483638379
299.54447679790627
298.1876771708308
690.0473695742517
688.5043970739473
689.9936564674364
689.8407528966114
298.2013398855927
689.8655600316049
690.0253545888427
690.0290021025576
689.8675637545489
691.4261898957379
299.51042647295196
690.0043352697995
689.8464419283828
690.0281557905706
299.5096335028031
689.951302132025
690.0365666191628
689.8438776953211
690.0343163785635
299.5081993579719
688.4661238888933
298.2023076219214
689.8436922073071
688.3137487558548
688.2911077035113
299.51044591857453
689.9318523381594
690.035118404892
299.50586053579264
688.3145796140459
688.2945765611192
689.9478111959268
690.0053440989503
299.5448235637772
690.0455742396351
691.6029740579501
689.9925956287323
299.509108856565
690.0030753074226
689.9504450288543
689.998409022742
299.5017825832051
690.0391330334087
299.542419599746
688.3237295562336
689.9430003181033
688.316477026034
690.0422712484695
690.0395670131315
690.0096824813086
690.0349757012614
688.3088785124132
298.2562918768447
299.5098825513786
688.3295106491665
689.9210334691695
690.0465873130103
689.992614887524
298.22265624739174
690.0062208871113
689.9965979464569
690.0444540966836
298.24620050286137
689.8735115169429
298.2025404264245
690.0091831682815
689.9962141336676
688.4937752492261
689.8578872070204
690.0328948039776
690.000609305558
690.0358120574833
689.9937356956661
690.001252163983
689.9301897583459
690.031529895196
298.254483002007
690.0365829050833
689.8514563500424
689.9517670055028
299.5082503329321
299.5417633411617
690.0400397565342
688.4286896986043
298.25311317643155
689.9448370219345
298.1868378535009
689.9423101128108
689.9186235913671
688.3098828323851
298.2295849621414
688.3132893365333
298.20413906410806
690.026989868349
299.5088317317739
689.9254839564403
299.50830047432936
689.9507629396497
689.9893028307648
690.0329468621237
689.9857131915314
299.5060004775302
298.25154194095194
690.0453233672139
689.8623956320636
298.22997875023026
690.0459371666301
688.3248635608445
688.3150416516647
689.8499253698988
689.9214301416076
690.0286002699003
689.8580470960662
689.8783458932613
688.2869919099815
690.0177537519551
688.4785417031931
299.4824896897099
690.008627977284
690.0377664382792
690.0303107279568
688.3261545540195
298.20331696876036
688.3108269862498
298.2018983074913
690.0059439412474
688.3264972369171
689.9329331888393
299.54540371583033
689.8438702649069
299.5066001127204
688.3727423137805
690.0389004522483
298.2037798841443
689.9994476348703
688.318325337312
298.22536068950683
689.8725418689544
690.0385599869419
690.0405154972328
299.50952277383755
688.3120800707816
688.3951466659024
690.0377993137802
691.4748555528473
689.8416677401551
299.6113713537464
688.317134635117
689.9209748568209
690.0255730421582
689.9106721507878
689.8428576432252
688.3157550957792
690.0001438237987
299.48327424820747
298.22176325292315
689.9614403319933
689.9295170040517
688.3178098696848
690.0162251832971
688.3218613354911
298.2314362849219
689.8473985795157
689.926192462754
690.04126050573
689.929680224147
689.9255808817742
690.0007138055342
299.5125831970888
688.3249202310301
688.367230602115
689.9871223003057
689.958651619562
689.8394774596125
689.8461871658455
688.4703427511273
690.029710942129
690.0032600649896
299.50970273517737
688.3175086299622
300.8375727889041
689.8559448565159
689.8493153598813
298.2046690902769
690.0048153519297
691.5913617079427
690.0330192065315
690.030486069164
689.8562143628106
298.23138054743237
690.0408243214813
689.9609505548291
689.858855279303
689.9464401623318
689.8951711253488
689.993164237632
690.0043927258114
688.4090189110741
689.8449654452446
689.9453070959968
298.2220490166584
690.0390693114491
298.18811182425213
688.3957276619052
689.9320234645294
690.0549057452989
688.398504012834
689.8461410367458
690.0380412304171
690.0529267124441
690.0298387696592
299.5020841240212
298.2039860708144
689.994646107929
298.2023609287925
299.48432907877054
690.005112569365
690.0295080947376
689.9281330614009
688.464871618963
689.955849033773
690.0008507867811
299.5401604772129
689.9305779086636
690.0335075725847
689.9309965122615
299.52935424277064
689.8805081712471
689.8565264233116
298.23150663873105
298.2523197750021
689.9738648842462
299.5416113955704
690.0340392583299
690.0418894920898
690.0591467522484
689.931128102559
688.5033354244104
691.541485220749
690.0303966813675
298.22196138353013
690.0379033203116
690.0157118074561
689.8678069142057
689.9959259241167
688.5109688092055
299.5019986769403
689.9684808336548
690.021726974876
689.892415467897
689.9308108601697
299.5407659643562
688.3991384544344
689.9628559243889
299.50920785232984
690.039839211526
690.0467262659666
299.5080763366383
299.5264891868839
690.0281208499991
299.50909302337624
690.0305725301434
690.036733965939
690.0275025200772
689.8919381547994
690.0492197593944
689.9591429517753
689.9324420709737
690.0264579379848
298.2247050018372
689.9414357523335
688.3302413361533
689.85912093517
298.2234274842436
299.50330783587106
299.5083471409609
690.0291287991863
693.1608491904391
690.0338643084923
689.9956538314084
688.3961359697441
299.48370584742116
299.5102600420361
688.3196424066259
689.947396616096
