x,y,xdot,ydot,ax,ay
0.8285933863160653,-0.06319081332175715,-0.05695837673140413,0.1618525873478057,-0.2688287,-0.15222627
0.8280238025487512,-0.06157228744827909,-0.05549990857599627,0.16482742948384854,-0.10509272,-0.11907042
0.8274688034629912,-0.059924013153440606,-0.05413508640926877,0.1677054647638555,-0.24599485,-0.14069478
0.8269274525988985,-0.05824695850580205,-0.052666709216227264,0.17053541826951205,-0.18851265,-0.114463024
0.8264007855067362,-0.056541604323106925,-0.051134832109671235,0.17330310530859755,-0.17074879,-0.09930849
0.8258894371856396,-0.05480857327002095,-0.04963127537224823,0.17600237222364745,-0.24422954,-0.088001594
0.825393124431917,-0.05304854954778448,-0.047976753757848864,0.17867553412531362,-0.13773586,-0.033906393
0.8249133568943385,-0.05126179420653134,-0.04636398546216233,0.18127933305566254,-0.22404814,-0.018992517
0.8244497170397169,-0.049449000875974716,-0.0446915538989467,0.1838416273435002,-0.20825745,0.023993967
0.8240028015007275,-0.04761058460253972,-0.042997503025834896,0.18635171965030647,-0.23030007,0.058541868
0.8235728264704691,-0.04574706740603665,-0.04123995987089975,0.18881443902069964,-0.21005511,0.09941864
0.8231604268717602,-0.04385892301582965,-0.03946616145743201,0.19119165298958038,-0.23670413,0.10450436
0.8227657652571858,-0.041947006485933844,-0.037619158589014254,0.19348372538334063,-0.20531045,0.11134691
0.8223895736712956,-0.040012169232100436,-0.03572992413107865,0.195655289159194,-0.20376813,0.08534621
0.8220322744299848,-0.0380556163405085,-0.03380007790660679,0.19769471438602576,-0.20203276,0.04960017
0.8216942736509187,-0.03607866919664824,-0.031833173469686324,0.19959520946471598,-0.20179014,0.008887542
0.8213759419162219,-0.03408271710200108,-0.029812837354279597,0.20137258430780727,-0.18296096,-0.014294746
0.8210778135426791,-0.032068991258923006,-0.027754620012907235,0.2030257516207568,-0.17776707,-0.036554832
0.82080026734255,-0.03003873374271544,-0.02567871116411033,0.2045548084159714,-0.19082719,-0.057058573
0.8205434802309088,-0.027993185658555724,-0.023589442441617932,0.205970221454753,-0.20627455,-0.06588028
0.8203075858064927,-0.025933483444008195,-0.021488376863155398,0.2072773820940016,-0.22152306,-0.068222925
0.8200927020378611,-0.023860709623068178,-0.019370997546198462,0.20848328971266897,-0.23057309,-0.06255026
0.8198989920623991,-0.021775876725941487,-0.017234345901132767,0.20959038618269227,-0.23509644,-0.053371217
0.8197266486033878,-0.019679972864114565,-0.01507204672360073,0.2106020225975974,-0.2317057,-0.03976019
0.8195759281361519,-0.01757395263813859,-0.012895947087527525,0.2115166654730008,-0.23867549,-0.026518952
0.8194469686652766,-0.015458785983408583,-0.010699647028185526,0.21230990023066268,-0.23772179,-0.036811747
0.8193399721949947,-0.013335686981101956,-0.008476620633542698,0.21298927930154282,-0.22821489,-0.038591273
0.8192552059886592,-0.011205794188086527,-0.006258944666971572,0.21350605696510538,-0.24890004,-0.08808296
0.8191926165419895,-0.009070733618435474,-0.004052702470372052,0.21383811249493664,-0.27281007,-0.15936066
0.8191520895172858,-0.006932352493486107,-0.0018329446487845525,0.21405356945809384,-0.26844174,-0.16237487
0.819133760070798,-0.0047918167989051685,0.0003631279185065373,0.2140964476765846,-0.29927775,-0.22081265
0.819137391349983,-0.0026508523221393226,0.0025259702251473584,0.21399335398654531,-0.33654305,-0.2528935
0.8191626510522344,-0.0005109187822738693,0.00472184823391543,0.21382251837651436,-0.30492637,-0.20726615
0.8192098695345735,0.0016273064014912745,0.006936668556456489,0.21354705949544048,-0.28631523,-0.19779032
0.8192792362201381,0.0037627769964456792,0.0091631168878826,0.21313963569906785,-0.27322376,-0.21525715
0.8193708673890169,0.005894173353436357,0.01138567558131185,0.2122711458580796,-0.27332813,-0.56163245
0.81948472414483,0.008016884812017153,0.013670497430668158,0.21108615129527225,-0.19839214,-0.7636323
0.8196214291191367,0.010127746324969876,0.01592562756141947,0.20987849494790467,-0.20943037,-0.6708271
0.8197806853947509,0.012226531274448922,0.018138701478514353,0.20837906301037545,-0.2328171,-0.84813565
0.819962072409536,0.014310321904552677,0.020148874726056434,0.2070731369751026,-0.41164538,-0.54143703
0.8201635611567966,0.016381053274303704,0.022032706814385968,0.20570779958031976,-0.5182156,-0.4922606
0.8203838882249405,0.018438131270106902,0.023718570909876446,0.20449448787111996,-0.69547915,-0.23468676
0.8206210739340393,0.020483076148818103,0.025509499408220566,0.20363497891388951,-0.5729143,0.22014497
0.8208761689281214,0.022519425937957,0.02764964626144932,0.20305659436634735,-0.21326146,0.60385233
0.821152665390736,0.02454999188162047,0.030202816862243763,0.20205959444634508,0.20449366,0.29435366
0.8214546935593584,0.026570587826083923,0.032789003890558804,0.20034149555347952,0.2502189,-0.30972022
0.821782583598264,0.02857400278161872,0.035085705208819117,0.19839026369555066,-0.012963699,-0.42562163
0.8221334406503521,0.030557905418574227,0.037076061224041675,0.1963550667178117,-0.28928947,-0.39881626
0.8225042012625925,0.03252145608575235,0.03879230163968084,0.1944148610308904,-0.53243333,-0.1999498
0.8228921242789893,0.034465604696061254,0.04041600106610946,0.19275299038518698,-0.59638536,0.17595133
0.8232962842896504,0.03639313459991313,0.0423094111155153,0.19148940934787426,-0.30390275,0.6691223
0.8237193784008056,0.03830802869339187,0.044705271549331974,0.18958379413733314,0.21319535,0.1265939
0.8241664311162988,0.040203866634765204,0.04708939986088908,0.18714136291165726,0.22858018,-0.30129048
0.8246373251149077,0.04207528026388178,0.04924333757244055,0.18451370661483507,0.035304114,-0.37854856
0.8251297584906321,0.04392041733003013,0.05114440504613005,0.18179793559169358,-0.1779794,-0.36416423
0.8256412025410934,0.04573839668594707,0.052779411573769475,0.17908705182671414,-0.40357512,-0.2627638
0.8261689966568311,0.047529267204214215,0.05411682347386291,0.1768047027810509,-0.6615078,0.25599125
0.8267101648915697,0.04929731423202473,0.05571988133915153,0.17493132585810126,-0.3652747,0.7482361
0.8272673637049612,0.05104662749060574,0.057805326838886326,0.17258602896977215,0.13932107,0.36397982
0.8278454169733501,0.05277248778030346,0.060002149211881725,0.16961749918167887,0.28195927,-0.16270043
0.8284454384654689,0.05446866277212025,0.06216230568816283,0.16619187426425444,0.2881024,-0.52178437
0.8290670615223505,0.056130581514762794,0.06408742113734325,0.16263664538137054,0.10385394,-0.554979
0.829707935733724,0.0577569479685765,0.06575032996625259,0.15915302593376443,-0.10621594,-0.39260402
0.8303654390333866,0.05934847822791414,0.0672345417556351,0.1556954472616836,-0.23531552,-0.2820164
0.8310377844509429,0.060905432700530976,0.06840159783219633,0.15230721531325553,-0.5042994,-0.13266505
0.8317218004292649,0.06242850485366353,0.06929646272151828,0.14935163553921993,-0.730491,0.3726898
0.83241476505648,0.06392202120905573,0.07038639729782337,0.14693162213595107,-0.49861658,0.9745399
0.8331186290294583,0.06539133743041524,0.07188791485522729,0.14427440662779228,-0.06119371,0.8066102
0.8338375081780106,0.06683408149669316,0.07369643098764123,0.1408926179153189,0.27606854,0.15881091
0.8345744724878871,0.06824300767584635,0.07556817683315994,0.13695718857219816,0.3833153,-0.31256777
0.8353301542562187,0.06961257956156833,0.07728262798249165,0.13246682230127635,0.2799226,-0.7846556
0.8361029805360436,0.07093724778458109,0.07879276089460527,0.12773309584320122,0.13920176,-0.949023
0.8368909081449897,0.0722145787430131,0.080140425594621,0.12316265792335152,0.04374716,-0.71161467
0.8376923124009359,0.07344620532224662,0.08127915981661933,0.11896370190497924,-0.102826774,-0.27007353
0.838505103999102,0.07463584234129642,0.08234940825295546,0.11487488971069788,-0.11764797,-0.09480367
0.8393285980816316,0.07578459123840339,0.08334341292305569,0.11081555509194285,-0.1434688,-0.0022531892
0.8401620322108622,0.07689274678932283,0.08431668962288902,0.10669557854647033,-0.11535764,-0.0019719577
0.841005199107091,0.07795970257478753,0.08526973828309584,0.10251377749544598,-0.086499006,-0.003871412
0.841857896489922,0.07898484034974199,0.08620488448987147,0.0982561907607513,-0.055083793,-0.020677019
0.8427199453348208,0.0799674022573495,0.08709620697282272,0.0938848229346199,-0.04912166,-0.07633169
0.843590907404549,0.0809062504866957,0.08795748719126635,0.08946825913052399,-0.02819923,-0.064728
0.8444704822764617,0.08180093307800093,0.088776498150129,0.08493151791247709,-0.019739619,-0.12912229
0.845358247257963,0.0826502482571257,0.08953934642036267,0.08033227331229348,-0.023944821,-0.13705412
0.8462536407221667,0.08345357099024864,0.0902427033647681,0.07568957921274413,-0.031454887,-0.12738359
0.8471560677558144,0.08421046678237608,0.09084773895877082,0.07110002638488969,-0.078178555,-0.022598123
0.8480645451454021,0.08492146704622497,0.09145002168220737,0.06637451672530739,-0.031669717,-0.10911916
0.8489790453622241,0.08558521221347805,0.09199904127685925,0.06158610555406578,-0.03418814,-0.12284054
0.8498990357749927,0.08620107326901871,0.09241954074002963,0.05687817157430173,-0.1120395,0.005603491
0.850823231182393,0.08676985498476172,0.09288618078193892,0.05200354841472238,-0.01821421,-0.11579191
0.8517520929902124,0.08728989046890895,0.09319998310477118,0.04722629273647665,-0.12134807,0.027722055
0.8526840928212601,0.08776215339627372,0.09359216187273955,0.04226242333545378,0.0033150753,-0.11580226
0.8536200144399875,0.08818477762962826,0.09381389293328808,0.03738103785467729,-0.11850631,0.011362317
0.8545581533693204,0.08855858800817504,0.09412204773279212,0.03232827718166532,0.013307126,-0.11863493
0.8554993738466483,0.08888187077999168,0.09423709806849868,0.02736085826619261,-0.13249008,0.0099344235
0.8564417448273333,0.08915547936265361,0.09446558240949261,0.022237405265979948,0.024829261,-0.10652282
0.8573864006514282,0.08937785341531342,0.0944898605823635,0.017197207430996876,-0.13400052,0.018793544
0.8583312992572518,0.08954982548962338,0.0944777404096677,0.012204857224673734,-0.12854776,0.1049383
0.8592760766613485,0.08967187406187012,0.09449564578639968,0.007177833793571812,-0.059405517,0.10815119
0.8602210331192125,0.08974365239980583,0.09450673527773384,0.0020661212059275152,-0.028243205,0.062322002
0.8611661004719898,0.08976431361186511,0.09445140510248931,-0.0030909462609427793,-0.05696267,0.056142867
0.8621106145230147,0.08973340414925568,0.09452683113586102,-0.008526314267816623,0.1102876,-0.18379503
0.8630558828343734,0.08964814100657752,0.09446848430206979,-0.014070356875314438,0.016370352,-0.25093603
0.8640005676773941,0.08950743743782437,0.09428200302389746,-0.019578867340654924,-0.072282515,-0.17587186
0.864943387707633,0.08931164876441781,0.09409972896788903,-0.025090125146967842,-0.031948067,-0.14096244
0.8658843849973119,0.08906074751294814,0.09368932868131391,-0.03039444770758536,-0.22658278,0.10441761
0.866821278284125,0.08875680303587229,0.0934210258870774,-0.03561966906646047,-0.057991307,0.21817656
0.8677554885429958,0.08840060634520769,0.09326880204002894,-0.04101915209736241,0.080230765,0.08215451
0.868688176563396,0.08799041482423406,0.09301764342866947,-0.046532169030838545,0.00391319,0.010051844
0.8696183529976828,0.08752509313392567,0.09264968981532416,-0.05201919692764375,-0.09136552,0.076481014
0.870544849895836,0.08700490116464923,0.09229512277831228,-0.05747117369755192,-0.060547538,0.15063809
0.8714678011236191,0.08643018942767372,0.09200744967365929,-0.06299696363044956,0.019386502,0.11720108
0.8723878756203557,0.08580021979136923,0.09170157314590899,-0.06861243792641271,0.011779038,0.07029552
0.8733048913518148,0.0851140954121051,0.09133897195536668,-0.07425780780390795,-0.036822893,0.08396775
0.8742182810713685,0.08437151733406602,0.09096564169842335,-0.0798959935844467,-0.043413114,0.13477859
0.8751279374883527,0.08357255739822154,0.09064631196044598,-0.08559295302728809,0.009725425,0.120623395
0.8760344006079571,0.08271662786794866,0.09033245532226812,-0.0913691079977691,0.01034329,0.088364
0.8769377251611798,0.08180293678797097,0.08999184731031776,-0.09716963125483526,-0.025275644,0.11234186
0.8778376436342831,0.08083124047542262,0.08991308480075268,-0.10331813857547842,0.22215937,-0.18650359
0.8787367744822906,0.07979805908966783,0.08947019658059359,-0.10934238487570151,-0.15585412,-0.006543529
0.8796314764480966,0.07870463524091081,0.08935347683622852,-0.11545984540410145,0.14660254,-0.04984533
0.8805250112164589,0.0775500367868698,0.08903635409016532,-0.12152752523056093,-0.083100565,0.057613
0.8814153747573605,0.07633476153456419,0.08903367623068388,-0.12778940461464525,0.19271278,-0.08148558
0.8823057115196674,0.07505686748841774,0.08881402761499514,-0.13400608663346159,-0.06771808,0.026339985
0.8831938517958173,0.07371680662208312,0.08866581063805343,-0.14006983088618513,-0.050430357,0.2389554
0.8840805099021979,0.07231610831322127,0.08875206911375601,-0.146240097448166,0.11659266,0.19465992
0.8849680305933354,0.07085370733873961,0.08889992370753451,-0.15260045005640588,0.10192391,0.072524324
0.8858570298304107,0.06932770283817555,0.08904682959200677,-0.15898763577200384,0.016439736,0.11591456
0.8867474981263308,0.06773782648045551,0.08929973215842518,-0.16535341441641857,0.025237057,0.20838691
0.887640495447915,0.06608429233629132,0.089738760160421,-0.17182283158094872,0.09952012,0.17850612
0.8885378830495192,0.06436606402048183,0.0902970042253327,-0.1784212192938791,0.09358123,0.1273293
0.8894408530917726,0.06258185182754303,0.09094707657732962,-0.18505521388175147,0.045961585,0.17194697
0.8903503238575459,0.06073129968872551,0.09177433763294848,-0.19171633588040804,0.065970905,0.22650206
0.8912680672338753,0.058814136329921426,0.09282841696658431,-0.1984882550607913,0.11612949,0.19999409
0.8921963514035411,0.05682925377931351,0.0940667499275125,-0.2053712547259901,0.104098134,0.17620036
0.8931370189028163,0.05477554123205361,0.09549662191076097,-0.21230514885094257,0.07758419,0.21402346
0.8940919851219239,0.05265248974354418,0.09747597120952203,-0.2195541800204293,0.38374886,-0.0117746135
0.8950667448340192,0.05045694794333989,0.09943999381595807,-0.22684790256245901,0.10270541,0.03948579
0.8960611447721787,0.0481884689177153,0.10194191378251699,-0.2341646643183119,0.3434752,0.10663695
0.8970805639100039,0.04584682227453218,0.10457927419654259,-0.24153229100578885,0.14732528,0.14920947
0.8981263566519694,0.04343149936447429,0.10756461798820156,-0.2487948554825668,0.12599567,0.34116822
0.8992020028318514,0.04094355080964862,0.11104967451349326,-0.25611288500013285,0.21214427,0.3675337
0.9003124995769863,0.03838242195964729,0.11500367434878181,-0.26354598938717755,0.22262995,0.32926285
0.9014625363204741,0.03574696206577552,0.11945068388761845,-0.27102166128306515,0.20873606,0.3543078
0.9026570431593504,0.03303674545294487,0.12444834895803657,-0.27848153789334706,0.19744247,0.424498
0.9039015266489308,0.030251930074011397,0.1301051216915018,-0.2859339436810502,0.23293784,0.46880728
0.9052025778658458,0.027392590637200894,0.1364658457477618,-0.2933937241974138,0.24595287,0.47624895
0.9065672363233234,0.024458653395226758,0.14357846472365973,-0.30078239357984843,0.23343112,0.53302884
0.90800302097056,0.021450829459428274,0.15153392921547676,-0.3080622091593644,0.22995844,0.5894802
0.9095183602627147,0.01837020736783463,0.16043268964267565,-0.31516884358563946,0.23733275,0.66197723
0.9111226871591415,0.015218518931978236,0.17034963803902728,-0.3220568489266696,0.2216594,0.71901834
0.9128261835395317,0.011997950442711541,0.18140550456733964,-0.32863720917836536,0.22101846,0.7879239
0.9146402385852052,0.008711578350927889,0.19366697369696068,-0.33477822614499636,0.17351788,0.8921767
0.9165769083221748,0.005363796089477925,0.20729189492462066,-0.3403678249661367,0.16297473,0.98739284
0.918649827271421,0.0019601178398165574,0.2223767909307973,-0.3452631670413818,0.123886704,1.0761586
0.920873595180729,-0.001492513830597261,0.23899761439570585,-0.3492501149072372,0.034571216,1.1943535
0.9232635713246861,-0.004985014979669633,0.25727093694801867,-0.3520854737112598,-0.06072014,1.3284345
0.9258362806941662,-0.008505869716782232,0.27729729092944483,-0.35347812453531674,-0.16569756,1.4776298
0.9286092536034607,-0.012040650962135399,0.2991551465241835,-0.3531043257839069,-0.27839398,1.6190112
0.9316008050687026,-0.015571694219974468,0.3228713378220072,-0.3505837897830114,-0.40973666,1.7480917
0.9348295184469226,-0.019077532117804583,0.34837518189465544,-0.3454367486925934,-0.59472686,1.900441
0.9383132702658692,-0.022531899604730517,0.37553673254978487,-0.33716164255469216,-0.8028162,2.0362535
0.942068637591367,-0.025903516030277438,0.40403894153120423,-0.32524045091045817,-1.0965203,2.1239674
0.9461090270066791,-0.02915592053938202,0.4334028227574776,-0.3091171703453083,-1.475267,2.1792552
0.9504430552342539,-0.032247092242835104,0.46301103835099255,-0.2882713503828203,-1.8786325,2.1912239
0.9550731656177638,-0.03512980574666331,0.49202556886916543,-0.262319580143053,-2.3033433,2.1192157
0.9599934213064555,-0.037753001548093836,0.5193474860702103,-0.23096712669560424,-2.7866404,2.0623944
0.9651868961671576,-0.040062672815049875,0.5437568067405283,-0.1940734390878111,-3.2694347,2.1562974
0.9706244642345628,-0.04200340720592799,0.5643506772779279,-0.15211747884017196,-3.3530512,2.163804
0.9762679710073421,-0.04352458199432971,0.5805815744899874,-0.10653764198625022,-2.7442951,1.5595692
0.982073786752242,-0.04458995841419221,0.5905283167118397,-0.05919340994612696,-3.033217,0.33164233
0.9879790699193604,-0.045181892513653475,0.59330529503357,-0.010761850336172357,-3.5381527,-0.05109363
0.9939121228696961,-0.0452895110170152,0.5891654106166834,0.03740232204294366,-3.620947,-0.10186832
0.999803776975863,-0.04491548779658576,0.5787415514675049,0.0835824372853779,-3.4280074,-0.23961677
1.005591192490538,-0.04407966342373198,0.5629718845877894,0.12636002636471932,-3.0839038,-0.42914507
1.011220911336416,-0.04281606316008479,0.5427843392093624,0.16470782166847078,-2.8759625,-0.65813357
1.0166487547285095,-0.04116898494340008,0.51914134299407,0.19815544006556762,-2.8818967,-0.7827378
1.0218401681584501,-0.0391874305427444,0.4930506516199033,0.2266742675100381,-3.0321872,-0.7401283
1.0267706746746492,-0.03692068786764402,0.4654799399366112,0.2505041983099798,-3.2439833,-0.56611997
1.0314254740740154,-0.034415645884544224,0.43821703495943576,0.26971550739619693,-2.5178297,-0.6426797
1.0358076444236097,-0.031718490810582256,0.4118436290518679,0.2846540680123862,-1.8578311,-0.7987353
1.0399260807141284,-0.028871950130458394,0.38631989693492147,0.29589118419566846,-1.7098101,-0.8537853
1.0437892796834776,-0.025913038288501708,0.3619236401678512,0.3039831992065833,-1.6126235,-0.8340516
1.047408516085156,-0.022873206296435876,0.33885766618858365,0.3093922314963359,-1.5220822,-0.8122645
1.0507970927470418,-0.019779283981472516,0.3172397808818447,0.3125806219953115,-1.4294218,-0.7490061
1.0539694905558603,-0.0166534777615194,0.29712699793595837,0.3139129826043094,-1.3269352,-0.69482756
1.05694076053522,-0.013514347935476305,0.2785071997433095,0.3137072210149354,-1.2342708,-0.6473381
1.059725832532653,-0.010377275725326951,0.26134492443503043,0.3122622891476073,-1.1412852,-0.57893187
1.0623392817770034,-0.007254652833850878,0.24556767537517227,0.30973805007662714,-1.063932,-0.586105
1.0647949585307552,-0.004157272333084607,0.2310715825434256,0.3063241587609441,-1.0192628,-0.60164404
1.0671056743561895,-0.0010940307454751657,0.2177577489627588,0.30219003201396455,-0.9955188,-0.6139966
1.069283251845817,0.0019278695746644797,0.20556936866960834,0.29747522304831187,-0.94814765,-0.62573576
1.071338945532513,0.004902621805147599,0.19449518659270904,0.2923412719212799,-0.8319185,-0.5908991
1.0732838973984402,0.007826034524360398,0.1844731163150285,0.28683136674122683,-0.70095307,-0.60667205
1.0751286285615904,0.010694348191772667,0.17539386629131007,0.28096208027194564,-0.60527754,-0.68274325
1.0768825672245035,0.013503968994492122,0.16710522829312835,0.2747659624234049,-0.5910777,-0.79013836
1.0785536195074348,0.01625162861872617,0.1591037621404152,0.2684205925103021,-1.0135175,-0.77417755
1.080144657128839,0.018935834543829192,0.1518035309844083,0.2619858840601318,-0.9619009,-0.7518681
1.081662692438683,0.02155569338443051,0.14518394917750485,0.255488229655423,-0.8742865,-0.7388281
1.083114531930458,0.02411057568098474,0.13916896201839143,0.24901225753806291,-0.81063956,-0.66941214
1.084506221550642,0.02660069825636537,0.1337268144751911,0.2425855145020914,-0.7322695,-0.5957101
