cumulation_rewards_array_i
-9.00512406315541
-9.00507430683903
-9.005007962220875
-9.004964713654399
-9.00493143544865
-9.004904731560595
-9.005204370187275
-9.004801151648461
-9.004767867021085
-9.004717549979702
-9.004689714600595
-9.004667656194593
-9.004617895526586
-9.004574778906058
-9.004510976199215
-9.004513151142175
-9.004458146881035
-9.004439565846571
-9.004417476245244
-9.004392912981753
-9.004351003150715
-9.004308490931157
-9.004289153855868
-9.004248850075948
-9.004240303210848
-9.003903435287867
-9.004181636478663
-9.00416487995399
-9.004129383234714
-9.004115051814587
-9.004093085521538
-9.004073253963673
-9.004020094728231
-9.003984811831504
-9.003954956400374
-9.00393278544702
-9.004035690624182
-9.00387767505953
-9.003866765584787
-9.003855150864876
-9.003819439512773
-9.00379132271541
-9.003759606715297
-9.003720462150245
-9.003709034217309
-9.00383742357615
-9.003677781598313
-9.003657508647894
-9.003635880345943
-9.00360452639022
-9.003590009052202
-9.003553433780692
-9.003542564728477
-9.003528171186343
-9.00350794667246
-9.004299838070871
-9.003473285802103
-9.003451366567726
-9.00342969615075
-9.003421268053733
-9.003680782148724
-9.003382262919743
-9.003374705573934
-9.003355735751754
-9.003348577849541
-9.003347148390032
-9.003323276323858
-9.003306074120925
-9.00330467903924
-9.003291877123852
-9.003262494444598
-9.003254499773865
-9.003231856385623
-9.003218324074
-9.003195705065025
-9.003179128531853
-9.00316862464646
-9.003165114527807
-9.003155932412811
-9.003148583782227
-9.003136285357
-9.003124720968852
-9.003122018783904
-9.003112633036313
-9.003108538326794
-9.003096633177895
-9.00309273357339
-9.003083551088531
-9.003090913189176
-9.003082474287154
-9.003084424312465
-9.00307832104648
-9.003077523254877
-9.003076077017555
-9.00306804575483
-9.00306377312397
-9.003055442943435
-9.003056982237599
-9.003051249574265
-9.00305294286537
-9.003047323710781
-9.003042864750487
-9.00412073944762
-9.003045320981059
-9.00303780970206
-9.003033761146824
-9.003034295889869
-9.003033280605008
-9.003036161435908
-9.00303444134575
-9.00303055765529
-9.00303047931851
-9.003030187588708
-9.003026548527792
-9.00302651777082
-9.003025262024991
-9.003026733787362
-9.003029248251998
-9.003030328731326
-9.003033602285251
-9.003035448939
-9.003039374531193
-9.003041462932915
-9.003045091814437
-9.003047095120543
-9.003049389322676
-9.003051895898414
-9.003056354960922
-9.003060907682219
-9.003064726278613
-9.00306828842347
-9.003683090742813
-9.003076500335677
-9.003081103661273
-9.003085746705008
-9.003092525466215
-9.00309956908552
-9.003104440022428
-9.003110635475654
-9.00312046764442
-9.003126667960016
-9.003135897045404
-9.003145420123104
-9.00315415567994
-9.0031646640103
-9.003169942293775
-9.003178489257445
-9.003185107083162
-9.00319425624024
-9.003205186921132
-9.003209657474343
-9.003219024353534
-9.00322001216297
-9.003220227612145
-9.003227162280366
-9.003233393802532
-9.003242315145782
-9.003250209839802
-9.003252038672429
-9.003256693372071
-9.003262569759103
-9.003274915652627
-9.003281914043608
-9.003285812690233
-9.003294804970102
-9.0033046671927
-9.003308736263262
-9.003314897078894
-9.004100073653179
-9.003325461933699
-9.003337245625934
-9.003340528726861
-9.003349117350805
-9.003355451950833
-9.003376811155686
-9.003382280890882
-9.003386749538471
-9.003394093443417
-9.003408307127101
-9.003421295232826
-9.0034276866853
-9.003439396469402
-9.00345796394886
-9.003463974623735
-9.003470811455417
-9.003481387284769
-9.00348988686767
-9.003496745580078
-9.003503952412535
-9.00350643225896
-9.003513204465948
-9.003522921284192
-9.004461534336407
-9.003537888702322
-9.003550324587327
-9.003560185307443
-9.00356528096823
-9.003571741180943
-9.003586111021693
-9.00359470434077
-9.003603620890491
-9.003624698284652
-9.003634974752178
-9.003651527599189
-9.0036593166339
-9.003675726497546
-9.00369321666715
-9.003696312864498
-9.003717527246758
-9.003735394208753
-9.00375935646595
-9.003774156566733
-9.003788670281029
-9.003802324225433
-9.003813252384417
-9.003822575738672
-9.003841467766632
-9.003850677917761
-9.003864486880605
-9.003877022196244
-9.00389509412734
-9.00391330246772
-9.003937196473615
-9.003939663766454
-9.003950335447609
-9.003973178371465
-9.00398899565432
-9.0040136757352
-9.004025462337669
-9.004041381256219
-9.004045716019364
-9.00405854001815
-9.004074089777806
-9.004075247845455
-9.004079730637267
-9.004089002480006
-9.004111705486508
-9.004122171652366
-9.004134239880626
-9.0041511463115
-9.004167553349271
-9.004174511926896
-9.004185928339025
-9.004198940952037
-9.004213701837568
-9.00423805117524
-9.004258811405283
-9.004277704448091
-9.004280010330362
-9.004291559218318
-9.004306077498095
-9.004316750279413
-9.004335255860806
-9.004358394944877
-9.004375031258085
-9.00438347792027
-9.00438998399906
-9.004417808507046
-9.004431803379383
-9.004451874576024
-9.00447088130941
-9.00448827893785
-9.004513454116307
-9.004523523373363
-9.00452487823988
-9.004552130791179
-9.00457053180266
-9.004585785160259
-9.0046031197478
-9.004604086446161
-9.004620887101025
-9.004628301430971
-9.004632835288628
-9.00519060079515
-9.004665087513322
-9.004683333161866
-9.004713533197497
-9.00473050740127
-9.004741748786474
-9.00476672133928
-9.0047897267901
-9.004805344418829
-9.00481900634207
-9.004825160466712
-9.004829646451174
-9.004845260197751
-9.004849867207772
-9.006321735799682
-9.004864927431322
-9.00488285384102
-9.004895232250462
-9.004901067710133
-9.00491864429201
-9.004938455007352
-9.004952288667354
-9.004977219920812
-9.004983403036654
-9.004983020231347
-9.004998786437616
-9.00500779863999
-9.005020177721008
-9.005033348198243
-9.005052988602198
-9.005066568836458
-9.0050836387222
-9.005103619464592
-9.005119397432939
-9.00514271512213
-9.005158195965382
-9.005180090275461
-9.005189042161845
-9.005197894163924
-9.00522667044971
-9.005235965926028
-9.00524892618802
-9.005280154746687
-9.00529359474017
-9.005312046470646
-9.005324646940856
-9.005636107603916
-9.00534965514776
-9.005375735723701
-9.0053859173522
-9.005397780284023
-9.005400650548792
-9.006211414448908
-9.005438575934246
-9.005446857469542
-9.005459983443425
-9.005465454866492
-9.00548482969698
-9.005499755547808
-9.005499697821508
-9.005526937471174
-9.005538808547168
-9.005549472725374
-9.005560805316103
-9.005568315391905
-9.005593654071646
-9.005604974277945
-9.005624236662255
-9.005648247425421
-9.005661502322852
-9.005674411189418
-9.005685931481896
-9.005992362516382
-9.005716187851876
-9.005722758837894
-9.005739146481746
-9.005752320407442
-9.005763375703573
-9.005780097741457
-9.005793671865382
-9.005803589881435
-9.005820417563143
-9.00582721134247
-9.005854883572217
-9.00585952457416
-9.005866293372048
-9.005896372102452
-9.005919421061318
-9.005947443264436
-9.005955999431796
-9.005979662804217
-9.005985486004754
-9.005995572057879
-9.006001127494507
-9.006413039022858
-9.006042928828773
-9.00605048982608
-9.00605615261672
-9.006077950961831
-9.00610215025898
-9.006115013078626
-9.006129277153676
-9.006157853918655
-9.006186241485917
-9.006207663054196
-9.006223678865
-9.006252888531476
-9.006278070749348
-9.006289734325627
-9.00630481091236
-9.006318082709317
-9.006332856577922
-9.006368450156346
-9.006392392660814
-9.006493468425965
-9.0064322272275
-9.006435328900592
-9.006468505379848
-9.006484253795508
-9.006500982387097
-9.006512484488383
-9.006527742436614
-9.006546592771638
-9.006559379067044
-9.00776180456157
-9.006599627502586
-9.006596785040237
-9.006620869015611
-9.006633904328247
-9.006667223194606
-9.006671849552882
-9.006684621026503
-9.00670543145223
-9.007265315453514
-9.006734707387315
-9.006769286952096
-9.006780311273296
-9.006788494919899
-9.006816441558673
-9.007745318784083
-9.006847052159062
-9.006864227256738
-9.006883514036366
-9.006908833877143
-9.006929894228394
-9.00694483747349
-9.006951319871247
-9.00696334344844
-9.007729172666377
-9.006998770627606
-9.007019274992683
-9.007745774781364
-9.007065284394706
-9.007079161053289
-9.007104722174587
-9.007126236389439
-9.007154088080258
-9.007156529632836
-9.007172050614916
-9.007190782753513
-9.007222557010309
-9.007233470559475
-9.007244351338663
-9.00726896004963
-9.00728954077445
-9.007301179309135
-9.007299988291974
-9.007311840783421
-9.007312303958138
-9.007324664241036
-9.007331835526694
-9.007340114619323
-9.007350311620712
-9.007358278051074
-9.007365396943786
-9.007375959778336
-9.007402847748711
-9.007413848879699
-9.007426338361837
-9.007428281357399
-9.007441567973178
-9.007456532901259
-9.007478734737715
-9.007480881315795
-9.007493436337702
-9.007512707102896
-9.007520965260918
-9.007550310839031
-9.008675191240876
-9.0075636704241
-9.007581624070394
-9.00758756326462
-9.007602905791037
-9.007613725368632
-9.00762211014878
-9.0076431971133
-9.007661101689989
-9.007659710029925
-9.007684781989912
-9.007706842996713
-9.007723267769215
-9.007724191256216
-9.007737500636216
-9.007737958567196
-9.007772440099881
-9.007792874769427
-9.007816892697695
-9.007845281677902
-9.007869422104262
-9.00787959426505
-9.007889303463358
-9.007896822866638
-9.00791360600084
-9.007937439999806
-9.007971825783988
-9.007981657636561
-9.00799960595371
-9.008020786570558
-9.008036035626589
-9.008057510096306
-9.008077670122168
-9.008081012263915
-9.00811123061446
-9.008131344333016
-9.008148660945217
-9.008142136362002
-9.008181435106664
-9.008180292796798
-9.008204673600408
-9.008218007042046
-9.00822763798827
-9.008247252684312
-9.008253921709857
-9.008269363800684
-9.008285473018821
-9.009145909941537
-9.008300019587079
-9.008306354955588
-9.008333734371583
-9.008354598262462
-9.008363129551338
-9.008389457943942
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
-10.0
